9.578947368421052433e-01
5.061348746361816753e-01
1.187500000000005175e-03
6.382366175878707582e-01
-1.313772585485744882e-01
1.493344312249661465e+00
-1.023910944022385250e+00
6.763905418987994356e-01
-1.388420817138841801e-01
