8.236842105263157965e-01
2.145589479600584770e-03
9.868750000000001132e-02
1.595094638566398326e-01
-3.392237170504853322e-02
9.075956155274417236e-01
-6.370159322129318458e-01
1.119135537710367057e-01
-1.225003396015687807e-02
