8.973684210526315930e-01
1.495087609745537338e-01
1.187500000000005175e-03
4.601414210227406376e-01
-8.725050125809631629e-02
1.447019321564672278e+00
-9.429837152821096691e-01
5.116698263927725865e-01
-9.304620392172818777e-02
