8.473684210526315486e-01
1.682938724932414587e-02
4.493750000000000522e-02
2.761077901368275689e-01
-6.243945880846112073e-02
1.188899783836034674e+00
-7.934843210388944357e-01
2.557769185822839630e-01
-3.749204643729359132e-02
